id	title	disposition	where	note
tests-11	boot-path 'hydration NEVER finishes' test spends at least 4 s of real time waiting out a hard-coded 4000 ms ceiling	fixed	L1-app-data (merge 5ed77ea1: 74700e76, 16e699bd)	mount() gained holdTimer(fn, ms): the test holds the storage-settle ceiling timer armed, asserts it was armed once, and fires it. No wall clock (the brief's 600 ms ceiling raced, 1 run in 3). Mutation (drop armStorageSettleCeiling) goes red.
security-3	ci.yml has no permissions block while the repo default token is write-all, so PR code and its dependencies run with a write token	fixed	L7-ci-release-security (PR #821, not in #835: 8ba89bf4)	In PR #821. ci.yml has a top-level permissions: contents: read; a test requires a permissions block in every workflow. The repo-level default token and 'Actions may approve PRs' settings are founder admin steps (Q2b, HUMAN-ACTIONS #115).
security-8	Generation relay on localhost accepts cross-site text/plain POSTs to /answer/:id (ids are sequential) and /reset, with no Origin or Host check	fixed	L5-generation (merge ed450f9b: c1a3e446)	The relay refuses any request with an Origin header and any Host other than 127.0.0.1/localhost:<port> (403); POST /answer/:id and /reset need a per-run bearer token (401). The file reply surface needs no token; the relay-answer-loop workflow answers through files.
security-9	Dead events-server binds every interface (the log says 127.0.0.1), accepts unauthenticated writes that fill the disk, over-reports what it stored, and uses the relay's port	fixed	L5-generation (merge ed450f9b: 4432c127)	Same change as data-tools-12: the server is deleted and the relay moved off 8787; the Startup cleanup is HUMAN-ACTIONS #118.
security-10	The Apple rate buckets are shared by every caller per instance, so one client can use up the directory and episode search for all listeners	fixed	L4-web-platform (merge 4c70ad9d: f9ee18dc)	api/_lib/clientLimit.ts: a per-client bucket (8/min on the first x-forwarded-for hop) before the shared Apple bucket; q over 200 chars is a 400; a q with fewer than 2 letters/digits spends no Apple slot; normalizeSearchText folds case/width/punctuation for cache keys. The review round (3bca6945, fd43ca8b) gives the show fall-through and episode search their own budgets and fixes the scoped cache key. api/_test/client-limit.test.mjs, mutation-checked. Per instance, not global.
security-11	UX prototype page with no CSP and unescaped innerHTML is served from the app's own origin, which holds the Supabase session	fixed	L4-web-platform (merge 4c70ad9d: a94fe440, 5567ba70)	EXTRAS is empty: the UX prototype no longer ships in the Vercel dist. Pages half (a94fe440): pages.yml removes docs/ux/*.html before the stamp, so the Pages artifact leaves them out (Pages deploys through that workflow since HUMAN-ACTIONS #110 was done on 2026-09-24). A previously shared Vercel link to the prototype will 404.
security-12	Vercel deploy sends no frame-ancestors / X-Frame-Options / nosniff headers, and the meta CSP cannot supply frame-ancestors	fixed	L4-web-platform (merge 4c70ad9d: 3fa750b2)	vercel.json sends CSP frame-ancestors 'none', X-Content-Type-Options nosniff and Referrer-Policy strict-origin-when-cross-origin on every path; test/vercel-headers.test.js pins them. vercel.json is a human-merge path.
data-integrity-4	Family mode lets explicit content through: 157 pool episodes have no `explicit` flag, and show pages skip the filter entirely	fixed	L1-app-data (merge 5ed77ea1: 8297252c)	Founder Q1 DEFAULT applied (no ruling yet; he can overrule): an unrated episode inherits its show's catalogue rating, else it is hidden in Family mode. One predicate (familySafe/familyAllows) for poolFiltered, episodesForShow, the show page's full-catalogue list and Library Saved/History. The review round (1a5b9cb9, 3c62d7b6) trusts a clean show rating only when its own episodes agree, keeps comedy out, and says in Library what Family mode hid. build-catalog-client.mjs projects 'explicit'. The 516-item data backfill is a separate data PR, not done here.
data-integrity-8	cp_lastpick is write-only: nothing reads it, but every pick still stores a full untrimmed episode snapshot	fixed	L2-app-surface (merge 8fc8afca: 73b5004e)	The cp_lastpick write is deleted; retired keys are removed once from the store when storage settles, queued on storageSettleWaiters so IndexedDB cannot migrate them back. The privacy-policy row says the key is retired (founder Q3 default: proceed, since it reduces collection). Mutations red.
data-integrity-9	No validator cross-checks the two copies of dai_suspected or that each shipped segment is actually queueable, so a flag drift silently drops tape	refuted	audit verifier (round-3 catalogue); no lane	Verifier: refuted. check-forays.mjs never compares the source flag with the segment's copy, but the silent drop the finding describes is already blocked by the per-Foray anchor checks.
data-integrity-10	learning_cursor is a per-user server row that 'Delete my data' cannot delete	fixed	L6-backend-rest (merge b86a68b7: 8eb0182c)	0003 adds own_select_ and own_delete_learning_cursor; app.js SB_USER_TABLES gains learning_cursor before app_users. data-deletion.test.js enumerates every user_id table across backend/migrations and requires it in SB_USER_TABLES or on SERVICE_ROLE_ONLY. Takes effect in production once HUMAN-ACTIONS #116 is applied.
perf-2	A data file that times out is served from the previous deploy's cache to live new code, with no pin and no notice (the #233 mismatch)	fixed	L4-web-platform (merge 4c70ad9d: 67d8324e)	When handleData answers an untagged request from the cache it sends stale-shell {deployId, pin: true}; the page pins itself and shows the reload bar (refined by 0b760c57). 2 tests.
perf-3	Every 4 Hz player tick re-parses cp_saved and cp_queue and runs planAfterEnded, through EPISODE_NAVIGATION getters	fixed	L1-app-data (merge 5ed77ea1: 9050f618)	Closed by app-1-8's memo; player/client.js untouched. Test: 40 ticks of EPISODE_NAVIGATION next/upNextCount/isSaved make 0 JSON.parse calls; red when storedValue goes back to lsGet.
perf-8	The Foray page repaints at 4 Hz while the document is hidden: notifyForay/paintForay is not gated the way paintPage is	fixed	L3-player-and-native-tts (merge d66e909d: 1a1ee6bf)	render() skips notifyForay() while document.hidden; persistForayProgress still runs, and the return render repaints. Client test.
arch-drift-2	Publish gate uses a stricter quote normaliser than the narration gate, so quotes the writer accepted fail groundedQuoteRate	fixed	L5-generation (merge ed450f9b: 6c579b52)	normalizeQuote deleted; a non-tape quote is grounded iff findHoldingDoc(quote, page.evidence) finds it (the writer gate's rule). Test: curly vs straight apostrophe, em dash, ellipsis.
arch-drift-3	D13 shows dedupe key is ASCII-only, so every guid-less show with a non-Latin title and author collapses into one group	fixed	L8-data-tools (merge 8b9b3160: 85954b81)	dedupe normalizeKey applies NFKD and keeps \p{L}\p{N}; an empty normalised title is keyed id:<row.id>. Three-script fixture and empty-title test, mutation-killed.
arch-drift-4	Jingle item runtime is hard-coded to 1.5 s and labelled MEASURED, but the asset it plays is the 3.0 s interlude file	fixed	L3-player-and-native-tts (merge d66e909d: 858ff585)	foray-queue.js defines INTERLUDE_ASSET_DURATION_SEC=3.0; JINGLE_DURATION_SEC and interlude's constant derive from it; runPipeline.ts is 3.0, pinned by test/jingle-duration.test.js. One Foray's runtime_sec restated (1723.518 -> 1725.018). EngineConstants.swift regenerated (a mirrored constant: 1.5 -> 3.0).
arch-drift-5	Four drifted copies of the itunes:duration parser in tools/ reject decimal seconds that the backend parser accepts	fixed	L8-data-tools (merge 8b9b3160: ffa15c6f)	enclosure.mjs durationSeconds follows the backend rules; durationMinutes = minutesFromSeconds(durationSeconds); the normDuration copies in scan, backfill-show and harvest-episodes are deleted. enclosure.test reads backend/test/duration.test.ts's fixture table.
arch-drift-6	search-probe's normaliseTitle claims to be verbatim from the API/app rule but lacks the NFKD diacritic fold	fixed	L8-data-tools (merge 8b9b3160: 2a9fe94c)	search-probe normaliseTitle carries the exact current expression with the NFKD fold; show-search-fallthrough's 'one rule' test also reads tools/search-probe.mjs. Red with the old copy.
arch-drift-7	POINTER_SCHEMA_VERSION is dead; buildPointer hard-codes version 1 even though S-04c changed the pointer's shape	fixed	L8-data-tools (merge 8b9b3160: 0d65bb30)	publish-release buildPointer imports POINTER_SCHEMA_VERSION, bumped to 2 (the shard shape). No reader branches on version; the next weekly run refreshes the committed pointer through its usual PR.
arch-drift-8	Dead backend modules: feeds/redirect.ts, feeds/politeness.ts (with a stale DAI host list), clients/itunes.ts, clients/podcastIndex.ts, curation/ladderProgress.ts	deliberate	audit verifier (round-3 catalogue); no lane	Verifier: deliberate. The unimported backend modules (feeds/redirect, feeds/politeness, clients/itunes, clients/podcastIndex, curation/ladderProgress) are kept by a documented choice, not dead code to delete.
arch-drift-10	Three clock formatters round differently, and seek-policy's 'ONLY approved way' comment is false	fixed	L3-player-and-native-tts (merge d66e909d: b7300bed)	hms is floored and exported; fmtClock delegates to it; app.js fmtChapterTime floors; paintClocks floors both countdowns. New test/clock-formatters.test.js pins all three; honesty-13 expectations updated.
arch-drift-12	api/*.ts is never type-checked: the backend typecheck gate added on 2026-09-12 does not cover the Vercel functions	fixed	L7-ci-release-security (PR #821, not in #835: 8ba89bf4)	In PR #821. api/tsconfig.typecheck.json extends backend's; a typecheck script and devDependencies; the api job typechecks before npm test. It fixed two lines in api/episodes/appleBucket.ts and api/shows/index/[...path].ts, which #835's L4 moved or changed (appleBucket.ts is now api/_lib/): #821 must be rebased over #835.
arch-drift-14	API handlers restate the feed User-Agent literal instead of importing the backend constant the tools scan pins	fixed	L4-web-platform (merge 4c70ad9d: 0310f1fe)	Both api files import DEFAULT_FEED_USER_AGENT from backend/src/feeds/userAgent.ts; tools/segments/politeness.test.mjs also scans tracked api/ sources (floor 7 -> 8). Mutation-checked.
arch-drift-15	diagnostic-record tests wait on real wall-clock sleeps with a 250 ms margin over the seam beat	refuted	audit verifier (round-3 catalogue); no lane	Verifier: refuted. diagnostic-record.test.js's real-setTimeout 'beat' is as described, but the flake scenario does not hold under the harness.
